DATE_TIME	LON	LAT	TAG
2017-11-23 08:53:22	121.413483	25.068958	CELL_86
2017-11-23 08:53:25	121.424469	25.055986	CELL_86
2017-11-23 08:53:35	121.424469	25.055986	CELL_85
2017-11-23 08:53:14	121.435120	25.058893	CELL_85
2017-11-23 08:53:22	121.413483	25.068958	CELL_85
2017-11-23 08:53:35	121.446358	25.057859	CELL_85
2017-11-23 08:53:35	121.424469	25.055986	CELL_85
2017-11-23 08:53:35	121.424469	25.055986	CELL_85
2017-11-23 08:53:22	121.413483	25.068958	CELL_85
2017-11-23 08:53:22	121.421219	25.061062	CELL_85
2017-11-23 08:53:24	121.421219	25.061062	CELL_85
2017-11-23 19:27:04	121.437103	25.048964	CELL_84
2017-11-23 08:53:14	121.413483	25.068958	CELL_84
2017-11-23 08:53:14	121.435120	25.058893	CELL_84
2017-11-23 08:53:04	121.441574	25.049917	CELL_84
2017-11-23 19:27:04	121.437103	25.048964	CELL_84
2017-11-23 08:53:14	121.435120	25.058893	CELL_84
2017-11-23 08:53:04	121.441574	25.049917	CELL_83
2017-11-23 08:52:50	121.441574	25.049917	CELL_83
2017-11-23 08:53:05	121.435120	25.058893	CELL_83
2017-11-23 19:26:46	121.439262	25.052048	CELL_83
2017-11-23 19:26:46	121.439262	25.052048	CELL_83
2017-11-23 08:53:04	121.441574	25.049917	CELL_83
2017-11-23 08:52:08	121.441574	25.049917	CELL_82
2017-11-23 08:52:08	121.427994	25.028442	CELL_82
2017-11-23 08:52:08	121.427994	25.028442	CELL_82
2017-11-23 19:27:37	121.433792	25.021120	CELL_82
2017-11-23 19:27:37	121.433792	25.021120	CELL_82
2017-11-23 19:27:37	121.433708	25.041424	CELL_82
2017-11-23 19:27:21	121.438736	25.036013	CELL_82
2017-11-23 19:27:21	121.438736	25.036013	CELL_82
2017-11-23 08:51:52	121.449013	25.033718	CELL_82
2017-11-23 08:51:52	121.449013	25.033718	CELL_82
2017-11-23 19:27:22	121.434273	25.045998	CELL_82
2017-11-23 19:27:22	121.434273	25.045998	CELL_82
2017-11-23 19:27:41	121.433708	25.041424	CELL_81
2017-11-23 19:27:41	121.433708	25.041424	CELL_81
2017-11-23 19:27:41	121.433708	25.041424	CELL_81
2017-11-23 08:51:50	121.449013	25.033718	CELL_81
2017-11-23 19:27:37	121.433792	25.021120	CELL_81
2017-11-23 08:51:50	121.432045	25.038671	CELL_81
2017-11-23 08:51:50	121.432045	25.038671	CELL_81
2017-11-23 08:51:50	121.430565	25.039089	CELL_80
2017-11-23 08:51:55	121.449013	25.033718	CELL_80
2017-11-23 08:51:55	121.449013	25.033718	CELL_80
2017-11-23 19:27:47	121.428360	25.041243	CELL_80
2017-11-23 08:51:51	121.449013	25.033718	CELL_80
2017-11-23 19:27:41	121.433708	25.041424	CELL_80
2017-11-23 08:51:51	121.449013	25.033718	CELL_80
2017-11-23 08:17:15	121.285858	25.073729	CELL_8
2017-11-23 08:17:39	121.285347	25.076902	CELL_8
2017-11-23 19:55:44	121.284691	25.076332	CELL_8
2017-11-23 19:55:58	121.284691	25.076332	CELL_8
2017-11-23 08:18:00	121.285347	25.076902	CELL_8
2017-11-23 08:17:04	121.285858	25.073729	CELL_8
2017-11-23 19:56:00	121.284691	25.076332	CELL_8
2017-11-23 08:18:00	121.285347	25.076902	CELL_8
2017-11-23 08:51:31	121.425934	25.034489	CELL_79
2017-11-23 08:51:43	121.430565	25.039089	CELL_79
2017-11-23 08:51:43	121.430565	25.039089	CELL_79
2017-11-23 08:51:31	121.425934	25.034489	CELL_78
2017-11-23 08:51:08	121.426880	25.034531	CELL_78
2017-11-23 08:51:31	121.432045	25.038671	CELL_78
2017-11-23 08:51:31	121.425934	25.034489	CELL_78
2017-11-23 08:51:31	121.425934	25.034489	CELL_78
2017-11-23 08:50:58	121.424255	25.035295	CELL_77
2017-11-23 08:50:59	121.424255	25.035295	CELL_77
2017-11-23 08:50:50	121.423492	25.033831	CELL_77
2017-11-23 08:50:58	121.424255	25.035295	CELL_77
2017-11-23 08:51:00	121.426880	25.034531	CELL_77
2017-11-23 08:50:58	121.424255	25.035295	CELL_76
2017-11-23 08:50:50	121.423492	25.033831	CELL_76
2017-11-23 08:50:49	121.429939	25.033682	CELL_76
2017-11-23 08:51:08	121.425934	25.034489	CELL_76
2017-11-23 08:51:08	121.426880	25.034531	CELL_76
2017-11-23 08:51:08	121.426880	25.034531	CELL_76
2017-11-23 08:50:50	121.423492	25.033831	CELL_76
2017-11-23 08:50:50	121.424255	25.035295	CELL_76
2017-11-23 08:50:41	121.421440	25.034025	CELL_75
2017-11-23 08:50:41	121.421440	25.034025	CELL_75
2017-11-23 08:50:33	121.421478	25.033998	CELL_75
2017-11-23 08:50:33	121.421478	25.033998	CELL_75
2017-11-23 08:50:49	121.429939	25.033682	CELL_74
2017-11-23 08:50:49	121.429939	25.033682	CELL_74
2017-11-23 08:50:49	121.419601	25.033239	CELL_74
2017-11-23 08:50:49	121.423492	25.033831	CELL_74
2017-11-23 08:50:23	121.418671	25.032185	CELL_73
2017-11-23 08:50:37	121.423309	25.034206	CELL_73
2017-11-23 08:50:49	121.423691	25.032396	CELL_73
2017-11-23 08:50:49	121.429939	25.033682	CELL_73
2017-11-23 08:50:37	121.423309	25.034206	CELL_73
2017-11-23 08:50:28	121.419601	25.033239	CELL_73
2017-11-23 08:50:28	121.419601	25.033239	CELL_73
2017-11-23 08:50:49	121.423691	25.032396	CELL_73
2017-11-23 19:29:17	121.419098	25.031040	CELL_72
2017-11-23 19:29:17	121.420349	25.031382	CELL_72
2017-11-23 08:50:10	121.417931	25.031216	CELL_72
2017-11-23 08:50:10	121.417931	25.031216	CELL_72
2017-11-23 19:29:14	121.419060	25.033188	CELL_72
2017-11-23 08:50:10	121.421082	25.031155	CELL_72
2017-11-23 19:29:17	121.419098	25.031040	CELL_72
2017-11-23 19:29:17	121.419098	25.031040	CELL_71
2017-11-23 19:29:15	121.419098	25.031040	CELL_71
2017-11-23 19:29:14	121.419060	25.033188	CELL_71
2017-11-23 08:50:23	121.421478	25.033998	CELL_71
2017-11-23 19:29:05	121.420662	25.032940	CELL_71
2017-11-23 19:29:14	121.419060	25.033188	CELL_71
2017-11-23 08:50:23	121.421082	25.031155	CELL_71
2017-11-23 08:50:23	121.421082	25.031155	CELL_71
2017-11-23 08:50:21	121.418671	25.032185	CELL_71
2017-11-23 08:50:10	121.417931	25.031216	CELL_71
2017-11-23 19:29:14	121.419060	25.033188	CELL_71
2017-11-23 19:29:20	121.420349	25.031382	CELL_71
2017-11-23 19:29:30	121.432953	25.038237	CELL_71
2017-11-23 19:29:20	121.420349	25.031382	CELL_71
2017-11-23 08:50:09	121.417931	25.031216	CELL_70
2017-11-23 19:29:32	121.412476	25.029814	CELL_70
2017-11-23 08:49:42	121.416267	25.029938	CELL_70
2017-11-23 19:29:29	121.420349	25.031382	CELL_70
2017-11-23 19:29:32	121.432953	25.038237	CELL_70
2017-11-23 19:29:32	121.432953	25.038237	CELL_70
2017-11-23 08:50:09	121.417931	25.031216	CELL_70
2017-11-23 08:16:45	121.286255	25.073519	CELL_7
2017-11-23 08:16:45	121.286255	25.073519	CELL_7
2017-11-23 19:29:34	121.413132	25.031031	CELL_69
2017-11-23 19:29:34	121.413132	25.031031	CELL_69
2017-11-23 08:49:40	121.416267	25.029938	CELL_69
2017-11-23 08:49:42	121.416267	25.029938	CELL_69
2017-11-23 08:49:42	121.417931	25.031216	CELL_69
2017-11-23 08:49:42	121.416267	25.029938	CELL_69
2017-11-23 19:29:32	121.432953	25.038237	CELL_69
2017-11-23 08:49:29	121.412170	25.028841	CELL_68
2017-11-23 08:49:37	121.412170	25.028841	CELL_68
2017-11-23 08:49:19	121.411064	25.027048	CELL_68
2017-11-23 08:49:37	121.412170	25.028841	CELL_68
2017-11-23 08:49:35	121.412170	25.028841	CELL_68
2017-11-23 19:29:44	121.412201	25.029276	CELL_68
2017-11-23 19:29:44	121.412201	25.029276	CELL_68
2017-11-23 08:49:10	121.409515	25.028986	CELL_67
2017-11-23 08:49:19	121.411064	25.027048	CELL_67
2017-11-23 19:29:46	121.412201	25.029276	CELL_67
2017-11-23 08:49:19	121.411064	25.027048	CELL_67
2017-11-23 08:49:19	121.412170	25.028841	CELL_67
2017-11-23 19:29:46	121.412201	25.029276	CELL_67
2017-11-23 19:29:57	121.413132	25.031031	CELL_66
2017-11-23 19:30:14	121.408012	25.026962	CELL_66
2017-11-23 19:30:14	121.408012	25.026962	CELL_66
2017-11-23 08:48:48	121.409515	25.028986	CELL_66
2017-11-23 08:49:05	121.409515	25.028986	CELL_66
2017-11-23 08:49:10	121.408806	25.025562	CELL_66
2017-11-23 08:49:10	121.408806	25.025562	CELL_66
2017-11-23 08:49:11	121.411064	25.027048	CELL_66
2017-11-23 08:48:23	121.404655	25.026365	CELL_65
2017-11-23 08:48:23	121.404655	25.026365	CELL_65
2017-11-23 08:48:23	121.408806	25.025562	CELL_65
2017-11-23 08:48:11	121.404945	25.032135	CELL_65
2017-11-23 08:48:18	121.404945	25.032135	CELL_65
2017-11-23 08:47:40	121.399376	25.030268	CELL_64
2017-11-23 08:47:36	121.396835	25.031563	CELL_64
2017-11-23 08:47:40	121.404655	25.026365	CELL_64
2017-11-23 08:46:55	121.394730	25.032804	CELL_64
2017-11-23 08:46:55	121.394730	25.032804	CELL_64
2017-11-23 08:47:40	121.399376	25.030268	CELL_64
2017-11-23 08:46:50	121.393715	25.034250	CELL_63
2017-11-23 08:46:50	121.393715	25.034250	CELL_63
2017-11-23 08:47:03	121.393013	25.034376	CELL_63
2017-11-23 08:47:03	121.393013	25.034376	CELL_63
2017-11-23 08:46:42	121.392242	25.034449	CELL_62
2017-11-23 08:46:38	121.392242	25.034449	CELL_62
2017-11-23 08:46:38	121.385712	25.041431	CELL_62
2017-11-23 08:46:42	121.392242	25.034449	CELL_62
2017-11-23 08:46:30	121.385712	25.041431	CELL_61
2017-11-23 08:46:30	121.385712	25.041431	CELL_61
2017-11-23 08:46:04	121.385712	25.041431	CELL_60
2017-11-23 08:46:26	121.385712	25.041431	CELL_60
2017-11-23 08:46:02	121.385712	25.041431	CELL_60
2017-11-23 08:45:59	121.385712	25.041431	CELL_60
2017-11-23 08:46:26	121.385712	25.041431	CELL_60
2017-11-23 08:46:26	121.385712	25.041431	CELL_60
2017-11-23 08:16:26	121.285355	25.079950	CELL_6
2017-11-23 08:16:26	121.285355	25.079950	CELL_6
2017-11-23 08:45:37	121.385696	25.041325	CELL_59
2017-11-23 08:45:21	121.385727	25.041565	CELL_59
2017-11-23 08:45:05	121.385704	25.041378	CELL_59
2017-11-23 08:45:37	121.385696	25.041325	CELL_59
2017-11-23 08:44:12	121.385712	25.041538	CELL_58
2017-11-23 08:44:29	121.385712	25.041538	CELL_58
2017-11-23 08:44:08	121.385704	25.041431	CELL_58
2017-11-23 08:44:29	121.385712	25.041538	CELL_58
2017-11-23 08:43:55	121.385696	25.041315	CELL_57
2017-11-23 08:43:55	121.385696	25.041315	CELL_57
2017-11-23 08:43:55	121.385696	25.041315	CELL_57
2017-11-23 08:43:49	121.385971	25.048088	CELL_57
2017-11-23 08:43:29	121.376854	25.054077	CELL_56
2017-11-23 08:43:29	121.376854	25.054077	CELL_56
2017-11-23 08:43:26	121.376854	25.054077	CELL_55
2017-11-23 08:43:26	121.376854	25.054077	CELL_55
2017-11-23 08:43:26	121.376854	25.054077	CELL_55
2017-11-23 08:43:16	121.378059	25.052456	CELL_54
2017-11-23 08:43:16	121.378059	25.052456	CELL_54
2017-11-23 08:43:25	121.376854	25.054077	CELL_53
2017-11-23 08:43:32	121.380890	25.049112	CELL_53
2017-11-23 08:43:32	121.380890	25.049112	CELL_53
2017-11-23 08:43:11	121.378090	25.054255	CELL_53
2017-11-23 08:43:25	121.376854	25.054077	CELL_53
2017-11-23 08:43:11	121.378090	25.054255	CELL_53
2017-11-23 08:42:56	121.374222	25.056196	CELL_52
2017-11-23 08:43:00	121.372620	25.056816	CELL_52
2017-11-23 08:43:08	121.376427	25.054214	CELL_52
2017-11-23 08:43:08	121.376427	25.054214	CELL_52
2017-11-23 08:42:56	121.374222	25.056196	CELL_52
2017-11-23 08:43:00	121.372620	25.056816	CELL_52
2017-11-23 08:42:52	121.374474	25.056288	CELL_51
2017-11-23 08:42:52	121.374474	25.056288	CELL_51
2017-11-23 08:42:51	121.376900	25.052765	CELL_51
2017-11-23 08:42:57	121.374222	25.056196	CELL_51
2017-11-23 08:43:04	121.385712	25.041538	CELL_51
2017-11-23 08:42:57	121.374222	25.056196	CELL_51
2017-11-23 08:42:48	121.376900	25.052765	CELL_50
2017-11-23 08:42:48	121.376900	25.052765	CELL_50
2017-11-23 08:42:48	121.376900	25.052765	CELL_50
2017-11-23 19:56:12	121.286980	25.070866	CELL_5
2017-11-23 19:56:13	121.284393	25.066307	CELL_5
2017-11-23 19:56:22	121.284393	25.066307	CELL_5
2017-11-23 19:56:22	121.284393	25.066307	CELL_5
2017-11-23 08:16:15	121.292366	25.073910	CELL_5
2017-11-23 08:16:15	121.292366	25.073910	CELL_5
2017-11-23 08:15:47	121.289833	25.064329	CELL_5
2017-11-23 19:56:12	121.286980	25.070866	CELL_5
2017-11-23 08:42:47	121.376900	25.052765	CELL_49
2017-11-23 08:42:47	121.376900	25.052765	CELL_49
2017-11-23 08:42:42	121.371651	25.058153	CELL_48
2017-11-23 08:42:42	121.371651	25.058153	CELL_48
2017-11-23 08:43:04	121.369698	25.061813	CELL_47
2017-11-23 08:43:01	121.372620	25.056816	CELL_47
2017-11-23 08:43:07	121.376427	25.054214	CELL_47
2017-11-23 08:43:07	121.376427	25.054214	CELL_47
2017-11-23 08:43:01	121.372620	25.056816	CELL_47
2017-11-23 08:42:33	121.376549	25.063375	CELL_46
2017-11-23 08:42:33	121.376549	25.063375	CELL_46
2017-11-23 08:42:40	121.369698	25.061813	CELL_45
2017-11-23 08:42:44	121.376900	25.052765	CELL_45
2017-11-23 08:42:39	121.376549	25.063375	CELL_45
2017-11-23 08:42:43	121.376900	25.052765	CELL_45
2017-11-23 08:42:43	121.376900	25.052765	CELL_45
2017-11-23 08:42:40	121.369698	25.061813	CELL_45
2017-11-23 08:42:40	121.369698	25.061813	CELL_45
2017-11-23 08:41:08	121.368851	25.060501	CELL_44
2017-11-23 08:41:08	121.368851	25.060501	CELL_44
2017-11-23 08:41:08	121.368851	25.060501	CELL_44
2017-11-23 08:41:19	121.368050	25.054829	CELL_44
2017-11-23 08:41:19	121.368050	25.054829	CELL_44
2017-11-23 08:41:19	121.368050	25.054829	CELL_44
2017-11-23 08:41:18	121.374420	25.055515	CELL_44
2017-11-23 08:42:39	121.374474	25.056288	CELL_43
2017-11-23 08:42:37	121.367630	25.056208	CELL_43
2017-11-23 08:40:22	121.372917	25.062916	CELL_43
2017-11-23 08:42:37	121.367630	25.056208	CELL_43
2017-11-23 08:42:37	121.367630	25.056208	CELL_43
2017-11-23 08:40:22	121.372917	25.062916	CELL_43
2017-11-23 08:39:48	121.371254	25.063793	CELL_42
2017-11-23 08:39:58	121.369820	25.061504	CELL_42
2017-11-23 08:39:48	121.369820	25.061504	CELL_42
2017-11-23 08:42:33	121.376549	25.063375	CELL_41
2017-11-23 08:42:33	121.376549	25.063375	CELL_41
2017-11-23 08:42:03	121.376549	25.063375	CELL_41
2017-11-23 08:41:32	121.368050	25.054829	CELL_41
2017-11-23 08:41:17	121.374420	25.055515	CELL_41
2017-11-23 08:41:17	121.374420	25.055515	CELL_41
2017-11-23 08:41:16	121.374420	25.055515	CELL_41
2017-11-23 08:41:13	121.368851	25.060501	CELL_41
2017-11-23 08:41:04	121.381912	25.059362	CELL_41
2017-11-23 08:41:04	121.381912	25.059362	CELL_41
2017-11-23 08:40:57	121.381912	25.059362	CELL_41
2017-11-23 08:40:56	121.381912	25.059362	CELL_41
2017-11-23 08:40:52	121.381912	25.059362	CELL_41
2017-11-23 08:40:35	121.381912	25.059362	CELL_41
2017-11-23 08:40:29	121.372917	25.062916	CELL_41
2017-11-23 08:40:20	121.371918	25.062632	CELL_41
2017-11-23 08:40:20	121.371918	25.062632	CELL_41
2017-11-23 08:40:14	121.371918	25.062632	CELL_41
2017-11-23 08:39:46	121.371254	25.063793	CELL_41
2017-11-23 08:39:46	121.371254	25.063793	CELL_41
2017-11-23 08:39:43	121.375244	25.063665	CELL_41
2017-11-23 19:38:57	121.369034	25.059385	CELL_40
2017-11-23 08:39:43	121.373108	25.061853	CELL_40
2017-11-23 08:39:32	121.375244	25.063665	CELL_40
2017-11-23 08:39:43	121.373108	25.061853	CELL_40
2017-11-23 08:39:43	121.371254	25.063793	CELL_40
2017-11-23 19:38:57	121.369034	25.059385	CELL_40
2017-11-23 19:38:33	121.369034	25.059385	CELL_40
2017-11-23 19:38:20	121.369034	25.059385	CELL_40
2017-11-23 19:38:20	121.369034	25.059385	CELL_40
2017-11-23 08:39:14	121.364105	25.065289	CELL_40
2017-11-23 19:36:21	121.369034	25.059385	CELL_40
2017-11-23 19:36:02	121.374283	25.060221	CELL_40
2017-11-23 19:35:57	121.374283	25.060221	CELL_40
2017-11-23 19:38:20	121.369270	25.063581	CELL_40
2017-11-23 08:15:32	121.289833	25.064329	CELL_4
2017-11-23 08:15:32	121.289833	25.064329	CELL_4
2017-11-23 08:12:50	121.289322	25.062729	CELL_4
2017-11-23 08:12:55	121.289322	25.062729	CELL_4
2017-11-23 08:13:36	121.289322	25.062729	CELL_4
2017-11-23 08:13:35	121.289322	25.062729	CELL_4
2017-11-23 08:13:40	121.289322	25.062729	CELL_4
2017-11-23 08:14:36	121.289322	25.062729	CELL_4
2017-11-23 08:15:07	121.289833	25.064329	CELL_4
2017-11-23 08:15:09	121.289833	25.064329	CELL_4
2017-11-23 08:15:14	121.289833	25.064329	CELL_4
2017-11-23 08:12:47	121.289322	25.062729	CELL_4
2017-11-23 19:39:47	121.360886	25.070978	CELL_39
2017-11-23 08:38:35	121.366737	25.063257	CELL_39
2017-11-23 19:39:47	121.360886	25.070978	CELL_39
2017-11-23 08:39:07	121.366135	25.063923	CELL_38
2017-11-23 08:38:47	121.366676	25.068523	CELL_38
2017-11-23 08:39:07	121.366135	25.063923	CELL_38
2017-11-23 08:38:56	121.367950	25.063713	CELL_38
2017-11-23 08:38:47	121.366676	25.068523	CELL_38
2017-11-23 08:39:07	121.364105	25.065289	CELL_38
2017-11-23 08:38:41	121.369843	25.068993	CELL_37
2017-11-23 08:38:55	121.366737	25.063257	CELL_37
2017-11-23 08:38:55	121.366737	25.063257	CELL_37
2017-11-23 08:38:41	121.369843	25.068993	CELL_37
2017-11-23 08:38:55	121.367950	25.063713	CELL_37
2017-11-23 08:39:14	121.373108	25.061853	CELL_36
2017-11-23 08:38:56	121.367950	25.063713	CELL_36
2017-11-23 08:39:14	121.364105	25.065289	CELL_36
2017-11-23 08:39:14	121.364105	25.065289	CELL_36
2017-11-23 08:39:14	121.364105	25.065289	CELL_36
2017-11-23 08:39:07	121.366135	25.063923	CELL_36
2017-11-23 08:38:56	121.366135	25.063923	CELL_36
2017-11-23 08:38:56	121.367950	25.063713	CELL_36
2017-11-23 08:38:56	121.367950	25.063713	CELL_36
2017-11-23 08:38:54	121.369843	25.068993	CELL_36
2017-11-23 19:39:41	121.361816	25.071383	CELL_35
2017-11-23 19:39:41	121.361816	25.071383	CELL_35
2017-11-23 19:39:41	121.361816	25.071383	CELL_35
2017-11-23 19:40:48	121.363403	25.070438	CELL_35
2017-11-23 19:40:52	121.363403	25.070438	CELL_35
2017-11-23 19:41:46	121.366608	25.072298	CELL_35
2017-11-23 19:40:58	121.363403	25.070438	CELL_35
2017-11-23 19:41:25	121.363403	25.070438	CELL_35
2017-11-23 19:40:43	121.360252	25.069061	CELL_35
2017-11-23 19:41:30	121.366608	25.072298	CELL_35
2017-11-23 19:41:46	121.366608	25.072298	CELL_35
2017-11-23 19:41:46	121.366608	25.072298	CELL_35
2017-11-23 08:38:28	121.365913	25.069853	CELL_35
2017-11-23 08:37:22	121.362183	25.064959	CELL_35
2017-11-23 08:38:28	121.365913	25.069853	CELL_35
2017-11-23 08:38:40	121.369843	25.068993	CELL_34
2017-11-23 08:38:40	121.369843	25.068993	CELL_34
2017-11-23 08:38:34	121.355598	25.077913	CELL_34
2017-11-23 08:38:40	121.369843	25.068993	CELL_34
2017-11-23 08:36:35	121.354210	25.077770	CELL_33
2017-11-23 08:36:40	121.355598	25.077913	CELL_33
2017-11-23 08:36:40	121.355598	25.077913	CELL_33
2017-11-23 19:41:52	121.367271	25.072432	CELL_33
2017-11-23 08:36:40	121.355598	25.077913	CELL_33
2017-11-23 08:36:35	121.354210	25.077770	CELL_33
2017-11-23 19:41:52	121.355476	25.059954	CELL_33
2017-11-23 19:41:52	121.367271	25.072432	CELL_33
2017-11-23 19:41:52	121.367271	25.072432	CELL_33
2017-11-23 08:36:28	121.361267	25.067238	CELL_32
2017-11-23 08:36:31	121.361267	25.067238	CELL_32
2017-11-23 08:36:16	121.357834	25.065817	CELL_31
2017-11-23 08:36:16	121.357834	25.065817	CELL_31
2017-11-23 08:36:09	121.357834	25.065817	CELL_31
2017-11-23 08:35:56	121.348732	25.072645	CELL_30
2017-11-23 08:35:56	121.348732	25.072645	CELL_30
2017-11-23 08:12:12	121.290802	25.060881	CELL_3
2017-11-23 08:12:09	121.290802	25.060881	CELL_3
2017-11-23 08:12:12	121.290802	25.060881	CELL_3
2017-11-23 08:35:56	121.347908	25.071875	CELL_29
2017-11-23 08:35:12	121.341370	25.066650	CELL_29
2017-11-23 08:35:21	121.341934	25.067003	CELL_29
2017-11-23 08:35:25	121.341934	25.067003	CELL_29
2017-11-23 08:35:31	121.341934	25.067003	CELL_29
2017-11-23 08:35:53	121.341934	25.067003	CELL_29
2017-11-23 19:42:34	121.350594	25.067881	CELL_29
2017-11-23 19:43:20	121.348793	25.063259	CELL_29
2017-11-23 19:43:46	121.343460	25.064365	CELL_29
2017-11-23 19:43:46	121.343460	25.064365	CELL_29
2017-11-23 08:35:56	121.347908	25.071875	CELL_29
2017-11-23 19:44:27	121.341759	25.067562	CELL_28
2017-11-23 19:44:27	121.341759	25.067562	CELL_28
2017-11-23 08:35:11	121.341370	25.066650	CELL_28
2017-11-23 08:35:11	121.341370	25.066650	CELL_28
2017-11-23 19:43:49	121.341263	25.066448	CELL_28
2017-11-23 08:35:05	121.341408	25.066864	CELL_27
2017-11-23 08:35:05	121.341408	25.066864	CELL_27
2017-11-23 08:35:05	121.341408	25.066864	CELL_27
2017-11-23 08:35:04	121.341354	25.066256	CELL_26
2017-11-23 08:35:04	121.341354	25.066256	CELL_26
2017-11-23 19:44:52	121.335396	25.062881	CELL_26
2017-11-23 19:44:52	121.335396	25.062881	CELL_26
2017-11-23 08:34:51	121.332085	25.063675	CELL_25
2017-11-23 08:34:57	121.340050	25.067822	CELL_25
2017-11-23 08:34:57	121.340050	25.067822	CELL_25
2017-11-23 19:45:49	121.328812	25.065849	CELL_24
2017-11-23 08:34:06	121.330101	25.064339	CELL_24
2017-11-23 08:34:18	121.330101	25.064339	CELL_24
2017-11-23 19:45:24	121.332047	25.063610	CELL_24
2017-11-23 19:45:46	121.329285	25.065540	CELL_24
2017-11-23 19:45:49	121.328812	25.065849	CELL_24
2017-11-23 08:34:18	121.330101	25.064339	CELL_24
2017-11-23 19:45:46	121.329285	25.065540	CELL_24
2017-11-23 19:45:39	121.332123	25.063038	CELL_24
2017-11-23 08:34:05	121.330101	25.064339	CELL_24
2017-11-23 19:46:11	121.326912	25.066988	CELL_23
2017-11-23 19:46:11	121.326912	25.066988	CELL_23
2017-11-23 19:45:48	121.326637	25.067179	CELL_23
2017-11-23 08:34:02	121.326874	25.067034	CELL_23
2017-11-23 19:45:48	121.326637	25.067179	CELL_23
2017-11-23 08:34:02	121.326874	25.067034	CELL_23
2017-11-23 08:33:54	121.324013	25.067720	CELL_23
2017-11-23 20:05:57	121.297226	25.050173	CELL_221
2017-11-23 20:05:57	121.297226	25.050173	CELL_221
2017-11-23 20:06:05	121.297226	25.050173	CELL_221
2017-11-23 20:05:43	121.297226	25.050173	CELL_220
2017-11-23 20:05:43	121.297226	25.050173	CELL_220
2017-11-23 20:05:43	121.297226	25.050173	CELL_220
2017-11-23 08:33:46	121.321701	25.070992	CELL_22
